"date","feed_url","post_url"
2016-03-04,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/dajsiepoznac/dsp-my-introduction-to-elixir/"
2016-03-01,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/dajsiepoznac/dsp-lets-do-some-planning/"
2016-02-12,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/dajsiepoznac/daj-sie-poznac-challange-accepted/"
2013-09-12,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/creating-vcards-in-rails-using-vpim-which-works/"
2013-06-23,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/i18ninvalidpluralizationdata-in-rails-32-with/"
2012-07-04,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/bright-sides-of-php-it-evolved/"
2010-05-17,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/not-in-operator-on-oracle-10g-express-edition/"
2010-05-14,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/from-opensuse-112-kde4-to-ubuntu-1004-gnome/"
2010-05-10,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/how-to-make-linksys-wrt54gl-able-to-redirect-port/"
2010-05-10,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/vmware-server-2-opensuse-112-32bit-firefox/"
2010-05-10,"http://blog.kars7e.io/feed.xml","http://blog.kars7e.io/arp-spoofing/"
2016-03-04,"http://blog.kars7e.io/feed.category.xml","http://blog.kars7e.io/dajsiepoznac/dsp-my-introduction-to-elixir/"
2016-03-01,"http://blog.kars7e.io/feed.category.xml","http://blog.kars7e.io/dajsiepoznac/dsp-lets-do-some-planning/"
2016-02-12,"http://blog.kars7e.io/feed.category.xml","http://blog.kars7e.io/dajsiepoznac/daj-sie-poznac-challange-accepted/"
2016-02-25,"http://dyzur.blogspot.com/feeds/posts/default?alt=rss","http://dyzur.blogspot.com/2016/02/brute-force.html"
2016-02-17,"http://dyzur.blogspot.com/feeds/posts/default?alt=rss","http://dyzur.blogspot.com/2016/02/plan-pracy.html"
2016-02-17,"http://dyzur.blogspot.com/feeds/posts/default?alt=rss","http://dyzur.blogspot.com/2016/02/wybor-ide.html"
2016-02-09,"http://dyzur.blogspot.com/feeds/posts/default?alt=rss","http://dyzur.blogspot.com/2016/02/hello-world.html"
2016-02-25,"http://dyzur.blogspot.com/feeds/posts/default","http://dyzur.blogspot.com/2016/02/brute-force.html"
2016-02-17,"http://dyzur.blogspot.com/feeds/posts/default","http://dyzur.blogspot.com/2016/02/plan-pracy.html"
2016-02-17,"http://dyzur.blogspot.com/feeds/posts/default","http://dyzur.blogspot.com/2016/02/wybor-ide.html"
2016-02-09,"http://dyzur.blogspot.com/feeds/posts/default","http://dyzur.blogspot.com/2016/02/hello-world.html"
2016-03-09,"http://mateorobiapke.blogspot.com/feeds/posts/default","http://mateorobiapke.blogspot.com/2016/03/mvvm-epizod-1.html"
2016-03-02,"http://mateorobiapke.blogspot.com/feeds/posts/default","http://mateorobiapke.blogspot.com/2016/03/dajsiepoznac-2016.html"
2016-03-09,"http://mateorobiapke.blogspot.com/feeds/posts/default?alt=rss","http://mateorobiapke.blogspot.com/2016/03/mvvm-epizod-1.html"
2016-03-02,"http://mateorobiapke.blogspot.com/feeds/posts/default?alt=rss","http://mateorobiapke.blogspot.com/2016/03/dajsiepoznac-2016.html"
2016-03-06,"http://tomasz.dudziak.eu/feed/","http://tomasz.dudziak.eu/uoo-light-cz-1%c2%bd-troche-o-esp8266-i-nodemcu/"
2016-02-23,"http://tomasz.dudziak.eu/feed/","http://tomasz.dudziak.eu/uoo-light-cz-1-plan-dzialania/"
2016-02-13,"http://tomasz.dudziak.eu/feed/","http://tomasz.dudziak.eu/rozpoczecie-projektu-uoo-light/"
NA,"http://tomasz.dudziak.eu/comments/feed/",""
NA,"http://perceptrons.prv.pl/comments/feed/",""
2016-02-21,"http://perceptrons.prv.pl/feed/","http://perceptrons.prv.pl/2016/02/21/02-moja-niedziela/"
2016-02-18,"http://perceptrons.prv.pl/feed/","http://perceptrons.prv.pl/2016/02/18/01-pierwsza-faza/"
2016-02-15,"http://perceptrons.prv.pl/feed/","http://perceptrons.prv.pl/2016/02/15/00-hello-world/"
2016-03-04,"https://dotnetcoder.wordpress.com/feed/","https://dotnetcoder.wordpress.com/2016/03/04/inventorylight-omowienie-dzialania-oraz-pierwsze-klasy/"
2016-03-01,"https://dotnetcoder.wordpress.com/feed/","https://dotnetcoder.wordpress.com/2016/03/01/pierwszy-wpis/"
NA,"https://dotnetcoder.wordpress.com/comments/feed/",""
2016-03-08,"http://jakubskoczen.pl/feed/","http://jakubskoczen.pl/entity-framework-i-code-first-migrations/"
2016-03-06,"http://jakubskoczen.pl/feed/","http://jakubskoczen.pl/time-plannerkonfiguracja-githuba-z-vs-i-stworzenie-projektu/"
2016-03-03,"http://jakubskoczen.pl/feed/","http://jakubskoczen.pl/time-plannersrodowisko/"
2016-03-01,"http://jakubskoczen.pl/feed/","http://jakubskoczen.pl/time-plannerprojekt-open-source/"
2016-02-25,"http://jakubskoczen.pl/feed/","http://jakubskoczen.pl/nowosci-w-c-6-0/"
2016-01-11,"http://jakubskoczen.pl/feed/","http://jakubskoczen.pl/hello-world/"
2016-03-05,"http://jakubskoczen.pl/comments/feed/","http://jakubskoczen.pl/hello-world/#comment-8"
2016-03-05,"http://jakubskoczen.pl/comments/feed/","http://jakubskoczen.pl/hello-world/#comment-7"
NA,"",""
2015-10-12,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2015/10/12/konfiguracja-ssms-pod-katem-prezentacji/#comment-527"
2015-10-12,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2015/10/12/konfiguracja-ssms-pod-katem-prezentacji/#comment-526"
2015-05-18,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2015/05/17/87-spotkanie-plssug-dodatek-o-filestream/#comment-483"
2014-08-17,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2013/09/04/przegladanie-metadanych-sas-uzywajac-c/#comment-317"
2012-04-17,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2012/03/23/ssrs-2008-dzien-drugi/#comment-22"
2012-04-16,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2012/03/23/ssrs-2008-dzien-drugi/#comment-21"
2012-02-02,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2011/01/24/zf-zend_date-a-polskie-nazwy/#comment-9"
2012-02-02,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2011/01/24/zf-zend_date-a-polskie-nazwy/#comment-8"
2012-01-20,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2011/01/24/zf-zend_date-a-polskie-nazwy/#comment-7"
2009-11-26,"https://brinf.wordpress.com/comments/feed/","https://brinf.wordpress.com/2009/03/11/zaokraglanie/#comment-6"
2016-03-05,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2016/03/05/wlasna-kontrolka-ssis-czesc-0/"
2015-10-17,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2015/10/17/wywolaj-sqlcmd-z-powershell/"
2015-10-12,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2015/10/12/konfiguracja-ssms-pod-katem-prezentacji/"
2015-10-02,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2015/10/02/snapshot-vs-read-committed/"
2015-07-29,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2015/07/29/kto-wdrazal-projekt-do-ssisdb/"
2015-05-17,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2015/05/17/87-spotkanie-plssug-dodatek-o-filestream/"
2015-04-02,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2015/04/02/rozmnozenie-sesji-activity-monitora/"
2014-08-17,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2014/08/17/uruchamianie-procesu-gotowego-sas-w-net/"
2014-08-07,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2014/08/07/perfmon-liczniki-vmware/"
2014-01-17,"https://brinf.wordpress.com/feed/","https://brinf.wordpress.com/2014/01/17/sql-w-sas-ograniczanie-listy-obserwacji/"
NA,"https://devblog.dymel.pl/comments/feed/",""
2016-03-07,"https://devblog.dymel.pl/feed/","https://devblog.dymel.pl/2016/03/07/introduction-to-miseco/"
2016-02-27,"https://devblog.dymel.pl/feed/","https://devblog.dymel.pl/2016/02/27/hello-world/"
2016-03-09,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/03/my-first-asp-net-core-1-web-application/"
2016-03-08,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/03/installing-asp-dot-net-core-1-on-ubuntu-14/"
2016-03-02,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/03/i-m-holding-a-project-rider-eap/"
2016-03-01,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/03/daj-sie-poznac-project-details/"
2016-02-14,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/02/enrolling-in-daj-sie-poznac/"
2016-01-23,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/01/about-boiling-frogs/"
2016-01-19,"http://koscielniak.me/post/index.xml","http://koscielniak.me/post/2016/01/hello-blog-world/"
NA,"",""
2016-03-03,"http://blog.lantkowiak.pl/index.php/comments/feed/","http://blog.lantkowiak.pl/index.php/2016/03/01/daje-sie-poznac/#comment-3"
2016-03-03,"http://blog.lantkowiak.pl/index.php/comments/feed/","http://blog.lantkowiak.pl/index.php/2016/03/01/daje-sie-poznac/#comment-2"
2016-03-08,"http://blog.lantkowiak.pl/index.php/feed/","http://blog.lantkowiak.pl/index.php/2016/03/08/przechowywanie-danych-w-aplikacji/"
2016-03-04,"http://blog.lantkowiak.pl/index.php/feed/","http://blog.lantkowiak.pl/index.php/2016/03/04/kilka-slow-o-aplikacji/"
2016-03-01,"http://blog.lantkowiak.pl/index.php/feed/","http://blog.lantkowiak.pl/index.php/2016/03/01/daje-sie-poznac/"
2016-03-06,"http://pumiko.pl/feed.xml","http://pumiko.pl/2016/03/06/logo-landing-page-wireframe.html"
2016-03-02,"http://pumiko.pl/feed.xml","http://pumiko.pl/2016/03/02/hostowanie-grafiki-z-dropboxa.html"
2016-02-28,"http://pumiko.pl/feed.xml","http://pumiko.pl/2016/02/28/pepiniera.html"
2016-02-19,"http://pumiko.pl/feed.xml","http://pumiko.pl/2016/02/19/jak-stworzyc-ladne-linki-ogloszen.html"
2016-02-14,"http://pumiko.pl/feed.xml","http://pumiko.pl/2016/02/14/projekt-sloiczki.html"
2016-02-12,"http://pumiko.pl/feed.xml","http://pumiko.pl/2016/02/12/czesc.html"
NA,"",""
2016-03-07,"http://kodikable.pl/rss/","http://kodikable.pl/2016/03/07/spieszmy-sie/"
2016-03-07,"http://kodikable.pl/rss/","http://kodikable.pl/2016/03/07/0x02-appveyor-sposob-ne-deploye/"
2016-03-03,"http://kodikable.pl/rss/","http://kodikable.pl/2016/03/03/0x01-azure-cloud-service-wprawka/"
2016-02-29,"http://kodikable.pl/rss/","http://kodikable.pl/2016/02/29/daj-sie-poznac-2016/"
2016-02-28,"http://kodikable.pl/rss/","http://kodikable.pl/2016/02/28/corewars-geneza/"
2015-10-30,"http://kodikable.pl/rss/","http://kodikable.pl/2015/10/30/konferencja-developerska/"
2015-10-05,"http://kodikable.pl/rss/","http://kodikable.pl/2015/10/05/rozmowy-z-expertem/"
2015-09-28,"http://kodikable.pl/rss/","http://kodikable.pl/2015/09/28/czciciele-buga/"
2015-09-10,"http://kodikable.pl/rss/","http://kodikable.pl/2015/09/10/ciekawy-temat/"
2015-09-04,"http://kodikable.pl/rss/","http://kodikable.pl/2015/09/04/koa-i-rethinkdb/"
2016-03-07,"http://halibuti.blogspot.com/feeds/posts/default","http://halibuti.blogspot.com/2016/03/hej-w-koncu-minea-data-pierwszego-marca.html"
2016-02-16,"http://halibuti.blogspot.com/feeds/posts/default","http://halibuti.blogspot.com/2016/02/rozdzia-1-przygotowania.html"
2016-02-15,"http://halibuti.blogspot.com/feeds/posts/default","http://halibuti.blogspot.com/2016/02/zaczynamy.html"
2016-03-07,"http://halibuti.blogspot.com/feeds/posts/default?alt=rss","http://halibuti.blogspot.com/2016/03/hej-w-koncu-minea-data-pierwszego-marca.html"
2016-02-16,"http://halibuti.blogspot.com/feeds/posts/default?alt=rss","http://halibuti.blogspot.com/2016/02/rozdzia-1-przygotowania.html"
2016-02-15,"http://halibuti.blogspot.com/feeds/posts/default?alt=rss","http://halibuti.blogspot.com/2016/02/zaczynamy.html"
2016-03-09,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/good-enough-software-moim-zdaniem/#comment-105"
2016-03-09,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/good-enough-software-moim-zdaniem/#comment-104"
2016-03-08,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/good-enough-software-moim-zdaniem/#comment-103"
2016-03-08,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/good-enough-software-moim-zdaniem/#comment-102"
2016-03-08,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/tajne-wpisy-w-app-config-dajsiepoznac/#comment-101"
2016-03-06,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/tajne-wpisy-w-app-config-dajsiepoznac/#comment-100"
2016-03-06,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/itan-projekt-rusza-razem-z-dajsiepoznac/#comment-99"
2016-03-06,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/itan-projekt-rusza-razem-z-dajsiepoznac/#comment-98"
2016-03-05,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/03/itan-projekt-rusza-razem-z-dajsiepoznac/#comment-97"
2016-03-05,"http://jaroslawstadnicki.pl/comments/feed/","http://jaroslawstadnicki.pl/2016/02/podcasts/#comment-96"
2016-03-06,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/03/good-enough-software-moim-zdaniem/"
2016-03-03,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/03/tajne-wpisy-w-app-config-dajsiepoznac/"
2016-03-01,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/03/itan-projekt-rusza-razem-z-dajsiepoznac/"
2016-02-29,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/02/programistyczne-wywolanie-debuggera/"
2016-02-28,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/02/podcasts/"
2016-02-21,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/02/zapis-i-odczyt-data-attribute-w-dom/"
2016-02-14,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/02/zamien-boola-na-enuma/"
2016-02-09,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/02/logowanie-przy-pomocy-facebook-twitter-czy-google-owin-katana-na-asp-mvc-5/"
2016-02-05,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/02/wielkie-przenosiny/"
2016-01-31,"http://jaroslawstadnicki.pl/feed/","http://jaroslawstadnicki.pl/2016/01/nie-boj-sie-powiedziec-nie-wie/"
NA,"https://duszekmestre.wordpress.com/comments/feed/",""
2016-03-05,"https://duszekmestre.wordpress.com/feed/","https://duszekmestre.wordpress.com/2016/03/05/naudio/"
2016-03-02,"https://duszekmestre.wordpress.com/feed/","https://duszekmestre.wordpress.com/2016/03/02/daj-sie-poznac/"
2016-03-07,"http://koscielski.ninja/feed/","http://koscielski.ninja/xamarin-forms-mvvm-i-nawigacja/"
2016-03-02,"http://koscielski.ninja/feed/","http://koscielski.ninja/xamarin-podejscie-drugie-2/"
2016-03-01,"http://koscielski.ninja/feed/","http://koscielski.ninja/o-projekcie/"
2016-03-01,"http://koscielski.ninja/feed/","http://koscielski.ninja/start-bloga/"
NA,"http://koscielski.ninja/comments/feed/",""
NA,"",""
2016-03-09,"http://localwire.pl/comments/feed/","http://localwire.pl/graphinder-simulated-annealing-algorithm/#comment-1555"
2016-03-09,"http://localwire.pl/comments/feed/","http://localwire.pl/graphinder-simulated-annealing-algorithm/#comment-1554"
2016-03-05,"http://localwire.pl/comments/feed/","http://localwire.pl/graphinder-minimum-vertex-cover-problem/#comment-1535"
2016-03-05,"http://localwire.pl/comments/feed/","http://localwire.pl/graphinder-minimum-vertex-cover-problem/#comment-1534"
2016-02-17,"http://localwire.pl/comments/feed/","http://localwire.pl/java-exception-sites-with-powershell/#comment-1500"
2016-01-31,"http://localwire.pl/comments/feed/","http://localwire.pl/installing-windows-10-on-16gb-tablet/#comment-1434"
2016-01-04,"http://localwire.pl/comments/feed/","http://localwire.pl/installing-windows-10-on-16gb-tablet/#comment-1367"
2016-01-02,"http://localwire.pl/comments/feed/","http://localwire.pl/installing-windows-10-on-16gb-tablet/#comment-1364"
2015-12-26,"http://localwire.pl/comments/feed/","http://localwire.pl/installing-windows-10-on-16gb-tablet/#comment-1343"
2015-12-26,"http://localwire.pl/comments/feed/","http://localwire.pl/installing-windows-10-on-16gb-tablet/#comment-1342"
2016-03-09,"http://localwire.pl/feed/","http://localwire.pl/graphinder-simulated-annealing-algorithm/"
2016-03-04,"http://localwire.pl/feed/","http://localwire.pl/graphinder-minimum-vertex-cover-problem/"
2016-03-03,"http://localwire.pl/feed/","http://localwire.pl/graphinder-i-dont-need-this-covered/"
2016-03-02,"http://localwire.pl/feed/","http://localwire.pl/graphinder-project-introduction/"
2016-02-28,"http://localwire.pl/feed/","http://localwire.pl/joining-daj-sie-poznac-2016-challenge/"
2016-01-31,"http://localwire.pl/feed/","http://localwire.pl/how-to-speed-up-windows-10/"
2015-10-26,"http://localwire.pl/feed/","http://localwire.pl/uframe-mvvm-and-separation-of-concerns/"
2015-08-31,"http://localwire.pl/feed/","http://localwire.pl/few-reasons-why-i-find-remote-work-hard/"
2015-08-02,"http://localwire.pl/feed/","http://localwire.pl/installing-windows-10-on-16gb-tablet/"
2015-07-29,"http://localwire.pl/feed/","http://localwire.pl/cant-upgrade-to-windows-10/"
NA,"",""
2016-03-06,"http://oxbow.pl/feed/","http://oxbow.pl/2016/03/06/nie-zawsze-jest-pieknie/"
2016-03-01,"http://oxbow.pl/feed/","http://oxbow.pl/2016/03/01/poczatki-bywaja-trudne/"
NA,"http://oxbow.pl/comments/feed/",""
NA,"",""
2016-02-29,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/qDKaJiMA2j4/zmiany-zmiany-zmiany-polskojezyczny.html"
2015-12-11,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/YBOt7hMnC-Q/switch-to-english.html"
2014-04-08,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/xLhr7tBCaho/rozpoznawanie-obrazow-emguopencv-i.html"
2014-02-03,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/OTN4V8BMT3o/kinect-sdk-programowanie-kinecta-i.html"
2014-01-15,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/oc9ikEuR1jo/wyrazenie-regularne-c-part-2-parsowanie.html"
2013-03-25,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/TLVBdptEF5s/calling-python-code-from-net.html"
2012-01-12,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/bCRA9mMGkm8/computer-vision-wyznaczanie-srodka-masy.html"
2012-01-10,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/RVDpONASwkU/computer-vision-szkieletyzacja.html"
2012-01-10,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/PqlClZuZCfo/computer-vision-programmers-tools.html"
2012-01-04,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/1vdpqPopW9Y/linqtosql-dugosci-pol-varchar.html"
2011-11-14,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/J9cMkrJtWwg/c-expression-trees-lambda-dynamic.html"
2011-10-05,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/1vnwB75OfvE/c-przechwytywanie-nagowkow-soap-po.html"
2011-09-26,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/duro94R4xsg/windows-8-metro-style-apps-live-tiles.html"
2011-09-22,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/VkrqN_w-6NU/wyrazenie-regularne-c-grep.html"
2011-09-14,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/gRbtzOUs60s/geolokalizacja-w-przegladarce.html"
2011-09-08,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/ZSmgIDFvkaQ/odpalanie-zadan-hudson-po-aktualizacji.html"
2011-08-21,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/kmn4LALLYEE/c-recursive-lambda.html"
2011-08-06,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/FsJYaMiiKlI/kinect-sdk-drugie-starcie-odczytywanie.html"
2011-08-02,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/iDBWjj_MaQ4/programowanie-iphone-teraz-rowniez-na.html"
2011-08-01,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/8pIicWq7HRQ/iphone-posugiwanie-sie-gpsem-i-mapami.html"
2011-07-29,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/QE0pqO2FHKQ/microsoft-kinect-sdk-pierwsze-starcie.html"
2011-07-29,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/9gzSWOdyRFA/mac-os-i-windows-na-jednym-komputerze.html"
2011-07-19,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/EEA0MSpfvB0/iphone-jako-skaner-kodow-kreskowych.html"
2011-07-01,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/OGN_UChEXH0/iphone-korzystanie-z-akcelerometru.html"
2011-06-20,"http://it-michal-sitko.blogspot.com/feeds/posts/default?alt=rss","http://feedproxy.google.com/~r/ProgramowanieIt/~3/I7H0EmiIWAU/gps-obliczanie-odlegosci-pomiedzy.html"
2016-02-29,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/qDKaJiMA2j4/zmiany-zmiany-zmiany-polskojezyczny.html"
2015-12-11,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/YBOt7hMnC-Q/switch-to-english.html"
2014-04-08,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/xLhr7tBCaho/rozpoznawanie-obrazow-emguopencv-i.html"
2014-02-03,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/OTN4V8BMT3o/kinect-sdk-programowanie-kinecta-i.html"
2014-01-15,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/oc9ikEuR1jo/wyrazenie-regularne-c-part-2-parsowanie.html"
2013-03-25,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/TLVBdptEF5s/calling-python-code-from-net.html"
2012-01-12,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/bCRA9mMGkm8/computer-vision-wyznaczanie-srodka-masy.html"
2012-01-10,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/RVDpONASwkU/computer-vision-szkieletyzacja.html"
2012-01-10,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/PqlClZuZCfo/computer-vision-programmers-tools.html"
2012-01-04,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/1vdpqPopW9Y/linqtosql-dugosci-pol-varchar.html"
2011-11-14,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/J9cMkrJtWwg/c-expression-trees-lambda-dynamic.html"
2011-10-05,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/1vnwB75OfvE/c-przechwytywanie-nagowkow-soap-po.html"
2011-09-26,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/duro94R4xsg/windows-8-metro-style-apps-live-tiles.html"
2011-09-22,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/VkrqN_w-6NU/wyrazenie-regularne-c-grep.html"
2011-09-14,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/gRbtzOUs60s/geolokalizacja-w-przegladarce.html"
2011-09-08,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/ZSmgIDFvkaQ/odpalanie-zadan-hudson-po-aktualizacji.html"
2011-08-21,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/kmn4LALLYEE/c-recursive-lambda.html"
2011-08-06,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/FsJYaMiiKlI/kinect-sdk-drugie-starcie-odczytywanie.html"
2011-08-02,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/iDBWjj_MaQ4/programowanie-iphone-teraz-rowniez-na.html"
2011-08-01,"http://it-michal-sitko.blogspot.com/feeds/posts/default","http://feedproxy.google.com/~r/ProgramowanieIt/~3/8pIicWq7HRQ/iphone-posugiwanie-sie-gpsem-i-mapami.html"
